work,book,n,id,n_syll,phones,quantity,accent,foot,flags,detail,text
Phaenomena,1,185,ar_1_185,16,e s # p oˊ . d a s # a m . pʰ o . t eˊ . r uː s # h oˊ s . s ɛː # p o . d oˋ s # e s # p oˊ . d a # t eːˊ . n eː,LSSLSSLLLSSLSSLL,0A000A0A00G0A0A0,1112223344455566,3:position_ambiguous,"[{""text"": ""ἐς"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""e"", ""s""], ""flags"": []}, {""text"": ""πό"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""p"", ""o""], ""flags"": []}, {""text"": ""δας"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""d"", ""a"", ""s""], ""flags"": []}, {""text"": ""ἀμ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""a"", ""m""], ""flags"": [""position_ambiguous""]}, {""text"": ""φο"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""pʰ"", ""o""], ""flags"": []}, {""text"": ""τέ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 2, ""ph"": [""t"", ""e""], ""flags"": []}, {""text"": ""ρους,"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""r"", ""uː"", ""s""], ""flags"": []}, {""text"": ""ὅσ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 3, ""ph"": [""h"", ""o"", ""s""], ""flags"": []}, {""text"": ""ση"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""s"", ""ɛː""], ""flags"": []}, {""text"": ""πο"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""p"", ""o""], ""flags"": []}, {""text"": ""δὸς"", ""q"": ""S"", ""acc"": ""G"", ""foot"": 4, ""ph"": [""d"", ""o"", ""s""], ""flags"": []}, {""text"": ""ἐς"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""e"", ""s""], ""flags"": []}, {""text"": ""πό"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""p"", ""o""], ""flags"": []}, {""text"": ""δα"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""d"", ""a""], ""flags"": []}, {""text"": ""τεί"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 6, ""ph"": [""t"", ""eː""], ""flags"": []}, {""text"": ""νει."", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""n"", ""eː""], ""flags"": []}]","ἐς πόδας ἀμφοτέρους, ὅσση ποδὸς ἐς πόδα τείνει."
Phaenomena,1,186,ar_1_186,15,au . t aˋ r # a . p oˋ # z d ɔː . n ɛː s # o . l iˊ . g o n # k e # m e . t a b . l eˊ . p s eː . a s,LSSLLLSSLSSLLLL,0G0G000A0000A00,111223334445566,11:position_ambiguous;14:line_final_ambiguous,"[{""text"": ""αὐ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""au""], ""flags"": []}, {""text"": ""τὰρ"", ""q"": ""S"", ""acc"": ""G"", ""foot"": 1, ""ph"": [""t"", ""a"", ""r""], ""flags"": []}, {""text"": ""ἀ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""a""], ""flags"": []}, {""text"": ""πὸ"", ""q"": ""L"", ""acc"": ""G"", ""foot"": 2, ""ph"": [""p"", ""o""], ""flags"": []}, {""text"": ""ζὠ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""z"", ""d"", ""ɔː""], ""flags"": []}, {""text"": ""νης"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""n"", ""ɛː"", ""s""], ""flags"": []}, {""text"": ""ὀ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""o""], ""flags"": []}, {""text"": ""λί"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 3, ""ph"": [""l"", ""i""], ""flags"": []}, {""text"": ""γον"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""g"", ""o"", ""n""], ""flags"": []}, {""text"": ""κε"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""k"", ""e""], ""flags"": []}, {""text"": ""με"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""m"", ""e""], ""flags"": []}, {""text"": ""ταβ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""t"", ""a"", ""b""], ""flags"": [""position_ambiguous""]}, {""text"": ""λέ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""l"", ""e""], ""flags"": []}, {""text"": ""ψει"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""p"", ""s"", ""eː""], ""flags"": []}, {""text"": ""ας"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""a"", ""s""], ""flags"": [""line_final_ambiguous""]}]",αὐτὰρ ἀπὸ ζὠνης ὀλίγον κε μεταβλέψειας
Phaenomena,1,187,ar_1_187,15,p r ɔːˊ . t ɛː s # h iː . eˊ . m e . n o s # k a m . p ɛːˆ z # m e . g aˊ . l oi . o # d r aˊ . k o n . t o s,LLLSSLLLSSLSSLL,A00A000C0A00A00,112223344455566,6:position_ambiguous,"[{""text"": ""πρώ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""p"", ""r"", ""ɔː""], ""flags"": []}, {""text"": ""της"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""t"", ""ɛː"", ""s""], ""flags"": []}, {""text"": ""ἱ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""h"", ""iː""], ""flags"": []}, {""text"": ""έ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 2, ""ph"": [""e""], ""flags"": []}, {""text"": ""με"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""m"", ""e""], ""flags"": []}, {""text"": ""νος"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""n"", ""o"", ""s""], ""flags"": []}, {""text"": ""καμ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""k"", ""a"", ""m""], ""flags"": [""position_ambiguous""]}, {""text"": ""πῆς"", ""q"": ""L"", ""acc"": ""C"", ""foot"": 4, ""ph"": [""p"", ""ɛː"", ""z""], ""flags"": []}, {""text"": ""με"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""m"", ""e""], ""flags"": []}, {""text"": ""γά"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 4, ""ph"": [""g"", ""a""], ""flags"": []}, {""text"": ""λοι"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""l"", ""oi""], ""flags"": []}, {""text"": ""ο"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""o""], ""flags"": []}, {""text"": ""Δρά"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""d"", ""r"", ""a""], ""flags"": []}, {""text"": ""κον"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""k"", ""o"", ""n""], ""flags"": []}, {""text"": ""τος."", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""t"", ""o"", ""s""], ""flags"": []}]",πρώτης ἱέμενος καμπῆς μεγάλοιο Δράκοντος.
Phaenomena,1,188,ar_1_188,17,t uːˆ # d aˊ . r a # d ai . m o . n iˊ . ɛː # p r o . k y . l iˊ n . d e . t ai # uː # m aˊ . l a # p o l . l ɛːˋ,LSSLSSLSSLSSLSSLL,CA000A000A000A00G,11122233344455566,9:position_ambiguous;11:correption,"[{""text"": ""τοῦ"", ""q"": ""L"", ""acc"": ""C"", ""foot"": 1, ""ph"": [""t"", ""uː""], ""flags"": []}, {""text"": ""δ’ἄ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""d"", ""a""], ""flags"": []}, {""text"": ""ρα"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""r"", ""a""], ""flags"": []}, {""text"": ""δαι"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""d"", ""ai""], ""flags"": []}, {""text"": ""μο"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""m"", ""o""], ""flags"": []}, {""text"": ""νί"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 2, ""ph"": [""n"", ""i""], ""flags"": []}, {""text"": ""η"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""ɛː""], ""flags"": []}, {""text"": ""προ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""p"", ""r"", ""o""], ""flags"": []}, {""text"": ""κυ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""k"", ""y""], ""flags"": []}, {""text"": ""λίν"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 4, ""ph"": [""l"", ""i"", ""n""], ""flags"": [""position_ambiguous""]}, {""text"": ""δε"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""d"", ""e""], ""flags"": []}, {""text"": ""ται"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""t"", ""ai""], ""flags"": [""correption""]}, {""text"": ""οὐ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""uː""], ""flags"": []}, {""text"": ""μά"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""m"", ""a""], ""flags"": []}, {""text"": ""λα"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""l"", ""a""], ""flags"": []}, {""text"": ""πολ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""p"", ""o"", ""l""], ""flags"": []}, {""text"": ""λὴ"", ""q"": ""L"", ""acc"": ""G"", ""foot"": 6, ""ph"": [""l"", ""ɛː""], ""flags"": []}]",τοῦ δ’ ἄρα δαιμονίη προκυλίνδεται οὐ μάλα πολλὴ
Phaenomena,1,189,ar_1_189,16,n y k . t iˋ # pʰ a . eː . n o . m eˊ . n ɛː # p a m . m ɛːˊ . n i . d i # k a s . s i . eˊ . p eː . a,LSSLSSLLLSSLSSLL,0G000A00A0000A00,1112223344455566,0:position_ambiguous;7:position_ambiguous;11:position_ambiguous;15:line_final_ambiguous,"[{""text"": ""νυκ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""n"", ""y"", ""k""], ""flags"": [""position_ambiguous""]}, {""text"": ""τὶ"", ""q"": ""S"", ""acc"": ""G"", ""foot"": 1, ""ph"": [""t"", ""i""], ""flags"": []}, {""text"": ""φα"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""pʰ"", ""a""], ""flags"": []}, {""text"": ""ει"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""eː""], ""flags"": []}, {""text"": ""νο"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""n"", ""o""], ""flags"": []}, {""text"": ""μέ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 2, ""ph"": [""m"", ""e""], ""flags"": []}, {""text"": ""νη"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""n"", ""ɛː""], ""flags"": []}, {""text"": ""παμ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""p"", ""a"", ""m""], ""flags"": [""position_ambiguous""]}, {""text"": ""μή"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 4, ""ph"": [""m"", ""ɛː""], ""flags"": []}, {""text"": ""νι"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""n"", ""i""], ""flags"": []}, {""text"": ""δι"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""d"", ""i""], ""flags"": []}, {""text"": ""Κασ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""k"", ""a"", ""s""], ""flags"": [""position_ambiguous""]}, {""text"": ""σι"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""s"", ""i""], ""flags"": []}, {""text"": ""έ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""e""], ""flags"": []}, {""text"": ""πει"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""p"", ""eː""], ""flags"": []}, {""text"": ""α·"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""a""], ""flags"": [""line_final_ambiguous""]}]",νυκτὶ φαεινομένη παμμήνιδι Κασσιέπεια·
Phaenomena,1,190,ar_1_190,14,uː # g aːˊ r # m i n # p o l . l oiˋ # k aiˋ # e . p ɛː . m oi . b oiˋ # g a . n oˊ . ɔː . s i n,LLLLLSSLLLSSLL,0A00GG000G0A00,11223334455566,1:lexicon;2:lexicon;5:correption;13:line_final_ambiguous,"[{""text"": ""οὐ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""uː""], ""flags"": []}, {""text"": ""γάρ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""g"", ""aː"", ""r""], ""flags"": [""lexicon""]}, {""text"": ""μιν"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""m"", ""i"", ""n""], ""flags"": [""lexicon""]}, {""text"": ""πολ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""p"", ""o"", ""l""], ""flags"": []}, {""text"": ""λοὶ"", ""q"": ""L"", ""acc"": ""G"", ""foot"": 3, ""ph"": [""l"", ""oi""], ""flags"": []}, {""text"": ""καὶ"", ""q"": ""S"", ""acc"": ""G"", ""foot"": 3, ""ph"": [""k"", ""ai""], ""flags"": [""correption""]}, {""text"": ""ἐ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""e""], ""flags"": []}, {""text"": ""πη"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""p"", ""ɛː""], ""flags"": []}, {""text"": ""μοι"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""m"", ""oi""], ""flags"": []}, {""text"": ""βοὶ"", ""q"": ""L"", ""acc"": ""G"", ""foot"": 5, ""ph"": [""b"", ""oi""], ""flags"": []}, {""text"": ""γα"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""g"", ""a""], ""flags"": []}, {""text"": ""νό"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""n"", ""o""], ""flags"": []}, {""text"": ""ω"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""ɔː""], ""flags"": []}, {""text"": ""σιν"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""s"", ""i"", ""n""], ""flags"": [""line_final_ambiguous""]}]",οὐ γάρ μιν πολλοὶ καὶ ἐπημοιβοὶ γανόωσιν
Phaenomena,1,191,ar_1_191,15,a s . t eˊ . r e s # h oiˊ # m i n # p aːˆ . s a n # e . p i r . r ɛːˊ . d ɛː n # s t i . kʰ oˊ . ɔː . s i n,LSSLLLSSLLLSSLL,0A0A0C000A00A00,111223334455566,0:position_ambiguous;4:lexicon;8:position_ambiguous;14:line_final_ambiguous,"[{""text"": ""ἀσ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""a"", ""s""], ""flags"": [""position_ambiguous""]}, {""text"": ""τέ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""t"", ""e""], ""flags"": []}, {""text"": ""ρες,"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""r"", ""e"", ""s""], ""flags"": []}, {""text"": ""οἵ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 2, ""ph"": [""h"", ""oi""], ""flags"": []}, {""text"": ""μιν"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""m"", ""i"", ""n""], ""flags"": [""lexicon""]}, {""text"": ""πᾶ"", ""q"": ""L"", ""acc"": ""C"", ""foot"": 3, ""ph"": [""p"", ""aː""], ""flags"": []}, {""text"": ""σαν"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""s"", ""a"", ""n""], ""flags"": []}, {""text"": ""ἐ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""e""], ""flags"": []}, {""text"": ""πιρ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""p"", ""i"", ""r""], ""flags"": [""position_ambiguous""]}, {""text"": ""ρή"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 4, ""ph"": [""r"", ""ɛː""], ""flags"": []}, {""text"": ""δην"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""d"", ""ɛː"", ""n""], ""flags"": []}, {""text"": ""στι"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""s"", ""t"", ""i""], ""flags"": []}, {""text"": ""χό"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""kʰ"", ""o""], ""flags"": []}, {""text"": ""ω"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""ɔː""], ""flags"": []}, {""text"": ""σιν."", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""s"", ""i"", ""n""], ""flags"": [""line_final_ambiguous""]}]","ἀστέρες, οἵ μιν πᾶσαν ἐπιρρήδην στιχόωσιν."
Phaenomena,1,192,ar_1_192,14,h oiˊ . ɛːi # d eˋ # k l ɛː . iːˆ . d i # tʰ yˊ . r ɛː n # eˊ n . t o s tʰ # a . r a . r yiˆ . a n,LLLLLSSLLLSSLL,A0G0C0A0A000C0,11223334455566,13:lexicon,"[{""text"": ""οἵ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""h"", ""oi""], ""flags"": []}, {""text"": ""ῃ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""ɛːi""], ""flags"": []}, {""text"": ""δὲ"", ""q"": ""L"", ""acc"": ""G"", ""foot"": 2, ""ph"": [""d"", ""e""], ""flags"": []}, {""text"": ""κλη"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""k"", ""l"", ""ɛː""], ""flags"": []}, {""text"": ""ῖ"", ""q"": ""L"", ""acc"": ""C"", ""foot"": 3, ""ph"": [""iː""], ""flags"": []}, {""text"": ""δι"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""d"", ""i""], ""flags"": []}, {""text"": ""θύ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 3, ""ph"": [""tʰ"", ""y""], ""flags"": []}, {""text"": ""ρην"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""r"", ""ɛː"", ""n""], ""flags"": []}, {""text"": ""ἔν"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 4, ""ph"": [""e"", ""n""], ""flags"": []}, {""text"": ""τοσθ’"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""t"", ""o"", ""s"", ""tʰ""], ""flags"": []}, {""text"": ""ἀ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""a""], ""flags"": []}, {""text"": ""ρα"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""r"", ""a""], ""flags"": []}, {""text"": ""ρυῖ"", ""q"": ""L"", ""acc"": ""C"", ""foot"": 6, ""ph"": [""r"", ""yi""], ""flags"": []}, {""text"": ""αν"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""a"", ""n""], ""flags"": [""lexicon""]}]",οἵῃ δὲ κληῖδι θύρην ἔντοσθ’ ἀραρυῖαν
Phaenomena,1,193,ar_1_193,14,d i k . l iːˊ d # e p . t p l ɛːˊ s . s o n . t e s # a . n a k . r uːˊ . uː . s i n # o . kʰ ɛːˆ . a s,LLLLLSSLLLSSLL,0A0A0000A000C0,11223334455566,0:position_ambiguous;7:position_ambiguous;13:lexicon,"[{""text"": ""δικ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""d"", ""i"", ""k""], ""flags"": [""position_ambiguous""]}, {""text"": ""λίδ’"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""l"", ""iː"", ""d""], ""flags"": []}, {""text"": ""ἐπ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""e"", ""p""], ""flags"": []}, {""text"": ""τπλήσ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 2, ""ph"": [""t"", ""p"", ""l"", ""ɛː"", ""s""], ""flags"": []}, {""text"": ""σον"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""s"", ""o"", ""n""], ""flags"": []}, {""text"": ""τες"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""t"", ""e"", ""s""], ""flags"": []}, {""text"": ""ἀ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""a""], ""flags"": []}, {""text"": ""νακ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""n"", ""a"", ""k""], ""flags"": [""position_ambiguous""]}, {""text"": ""ρού"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 4, ""ph"": [""r"", ""uː""], ""flags"": []}, {""text"": ""ου"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""uː""], ""flags"": []}, {""text"": ""σιν"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""s"", ""i"", ""n""], ""flags"": []}, {""text"": ""ὀ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""o""], ""flags"": []}, {""text"": ""χῆ"", ""q"": ""L"", ""acc"": ""C"", ""foot"": 6, ""ph"": [""kʰ"", ""ɛː""], ""flags"": []}, {""text"": ""ας,"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""a"", ""s""], ""flags"": [""lexicon""]}]","δικλίδ’ ἐπτπλήσσοντες ἀνακρούουσιν ὀχῆας,"
Phaenomena,1,194,ar_1_194,14,t oiˆ . oiˊ # h oi # m uː . n aˋ k s # h y . p o . k eːˊ . m e . n oi # i n . d aˊ l . l o n . t ai,LLLLLSSLSSLLLL,CA00G00A000A00,11223334445566,4:position_ambiguous;9:correption;10:position_ambiguous;11:position_ambiguous,"[{""text"": ""τοῖ"", ""q"": ""L"", ""acc"": ""C"", ""foot"": 1, ""ph"": [""t"", ""oi""], ""flags"": []}, {""text"": ""οί"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""oi""], ""flags"": []}, {""text"": ""οἱ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""h"", ""oi""], ""flags"": []}, {""text"": ""μου"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""m"", ""uː""], ""flags"": []}, {""text"": ""νὰξ"", ""q"": ""L"", ""acc"": ""G"", ""foot"": 3, ""ph"": [""n"", ""a"", ""k"", ""s""], ""flags"": [""position_ambiguous""]}, {""text"": ""ὑ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""h"", ""y""], ""flags"": []}, {""text"": ""πο"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""p"", ""o""], ""flags"": []}, {""text"": ""κεί"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 4, ""ph"": [""k"", ""eː""], ""flags"": []}, {""text"": ""με"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""m"", ""e""], ""flags"": []}, {""text"": ""νοι"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""n"", ""oi""], ""flags"": [""correption""]}, {""text"": ""ἰν"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""i"", ""n""], ""flags"": [""position_ambiguous""]}, {""text"": ""δάλ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""d"", ""a"", ""l""], ""flags"": [""position_ambiguous""]}, {""text"": ""λον"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""l"", ""o"", ""n""], ""flags"": []}, {""text"": ""ται"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""t"", ""ai""], ""flags"": []}]",τοῖοί οἱ μουνὰξ ὑποκείμενοι ἰνδάλλονται
Phaenomena,1,195,ar_1_195,16,a s . t eˊ . r e s # h ɛː # d auˊ . t ɔː s # o . l iˊ . g ɔː n # a . p o . t eːˊ . n e . t ai # ɔːˊ . m ɔː n,LSSLLLSSLSSLSSLL,0A00A00A000A00A0,1112233344455566,0:position_ambiguous;13:correption,"[{""text"": ""ἀσ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""a"", ""s""], ""flags"": [""position_ambiguous""]}, {""text"": ""τέ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""t"", ""e""], ""flags"": []}, {""text"": ""ρες."", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""r"", ""e"", ""s""], ""flags"": []}, {""text"": ""ἡ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""h"", ""ɛː""], ""flags"": []}, {""text"": ""δ’αὕ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 2, ""ph"": [""d"", ""au""], ""flags"": []}, {""text"": ""τως"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""t"", ""ɔː"", ""s""], ""flags"": []}, {""text"": ""ὀ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""o""], ""flags"": []}, {""text"": ""λί"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 3, ""ph"": [""l"", ""i""], ""flags"": []}, {""text"": ""γων"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""g"", ""ɔː"", ""n""], ""flags"": []}, {""text"": ""ἀ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""a""], ""flags"": []}, {""text"": ""πο"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""p"", ""o""], ""flags"": []}, {""text"": ""τεί"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""t"", ""eː""], ""flags"": []}, {""text"": ""νε"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""n"", ""e""], ""flags"": []}, {""text"": ""ται"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""t"", ""ai""], ""flags"": [""correption""]}, {""text"": ""ὤ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 6, ""ph"": [""ɔː""], ""flags"": []}, {""text"": ""μων"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""m"", ""ɔː"", ""n""], ""flags"": []}]",ἀστέρες. ἡ δ’ αὕτως ὀλίγων ἀποτείνεται ὤμων
